Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,Authority,Hub
405145648,405145648,,0,1,1,0,1,1,1,1,1,0,28,0,0
1367577093215780864,1367577093215780864,,0,1,1,0,1,1,1,1,1,0,28,0,0
972904650256146432,972904650256146432,,0,2,2,0,2,2,2,0.75,0.833333,0,57,0,0.00002
3211814717,3211814717,,0,1,1,0,1,1,1,1,1,0,33,0,0.00003
423727893,423727893,,0,1,1,0,1,1,1,1,1,0,57,0,0
1325164382888755200,1325164382888755200,,0,1,1,0,1,1,1,1,1,0,57,0,0
1045207930411323392,1045207930411323392,,0,0,0,0,0,0,0,0,0,0,461,0,0
1261605332440285184,1261605332440285184,,0,0,0,0,0,0,0,0,0,0,462,0,0
1197201381041594368,1197201381041594368,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
390266324,390266324,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
4323818897,4323818897,,0,0,0,0,0,0,0,0,0,0,463,0,0
3182081069,3182081069,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
48052306,48052306,,0,1,1,0,1,1,1,1,1,0,28,0,0
1374705932496744448,1374705932496744448,,0,0,0,0,0,0,0,0,0,0,464,0,0
1430145720619880448,1430145720619880448,,0,1,1,0,1,1,3,0.428571,0.5,0,21,0,0.000033
1389590952281616384,1389590952281616384,,0,1,1,0,1,1,4,0.37931,0.431818,0,9,0,0.000021
507152939,507152939,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
1420454611949924352,1420454611949924352,,0,1,1,0,1,1,4,0.37931,0.431818,0,9,0,0.000021
2396856942,2396856942,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
312027725,312027725,,0,1,1,0,1,1,1,1,1,0,15,0,0.001469
819917515,819917515,,0,2,2,0,2,2,1,1,1,0,14,0,0.004958
200165465,200165465,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
128311427,128311427,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
144087344,144087344,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
1535934018,1535934018,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
1254757129,1254757129,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
4202067873,4202067873,,0,2,2,0,2,2,1,1,1,0,15,0,0.001156
1222740044,1222740044,,1,0,1,2,0,2,0,0,0,0,18,0.000524,0
412168233,412168233,,0,1,1,0,1,1,2,0.666667,0.75,0,28,0,0.00002
751532546798841856,751532546798841856,,0,1,1,0,1,1,1,1,1,0,28,0,0
1007701413210845184,1007701413210845184,,0,1,1,0,1,1,1,1,1,0,21,0,0.000866
1200977984,1200977984,,0,0,0,0,0,0,0,0,0,0,465,0,0
498611410,498611410,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
1953430410,1953430410,,0,1,1,0,1,1,2,0.666667,0.75,0,28,0,0.00002
1199407342854561792,1199407342854561792,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
1172571984967942144,1172571984967942144,,0,2,2,0,2,2,2,0.75,0.833333,0,21,0,0.003556
2278659026,2278659026,,0,1,1,0,1,1,1,1,1,0,14,0,0.001513
599039512,599039512,,0,3,3,0,3,3,2,0.8,0.875,0,14,0,0.022882
2870835862,2870835862,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
1369292299830779904,1369292299830779904,,0,1,1,0,1,1,1,1,1,0,28,0,0
124883542,124883542,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
1323872971082076160,1323872971082076160,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
18588567,18588567,,0,0,0,0,0,0,0,0,0,0,466,0,0
153519870,153519870,,0,1,1,0,1,1,1,1,1,0,57,0,0.000035
3004111521,3004111521,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
1162664172511014912,1162664172511014912,,0,2,2,0,2,2,1,1,1,0,21,0,0.000022
860015294,860015294,,1,0,1,1,0,1,0,0,0,0,21,0.000001,0
115515270,115515270,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
334342942,334342942,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
1335595200010448896,1335595200010448896,,0,1,1,0,1,1,1,1,1,0,467,0,0
2719018261,2719018261,,1,0,1,1,0,1,0,0,0,0,467,0,0
2158606443,2158606443,,0,0,0,0,0,0,0,0,0,0,468,0,0
880502911,880502911,,0,0,0,0,0,0,0,0,0,0,469,0,0
946380483742633984,946380483742633984,,0,1,1,0,1,1,1,1,1,0,37,0,0.000105
1401427332657713152,1401427332657713152,,0,1,1,0,1,1,2,0.666667,0.75,0,28,0,0.00002
748145329132961792,748145329132961792,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
1001570784169594880,1001570784169594880,,0,2,2,0,2,2,2,0.75,0.833333,0,13,0,0.017991
406373933,406373933,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
569950296,569950296,,0,1,1,0,1,1,2,0.666667,0.75,0,28,0,0.00002
1385265387546238976,1385265387546238976,,0,2,2,0,2,2,1,1,1,0,25,0,0.004065
576267509,576267509,,0,1,1,0,1,1,1,1,1,0,33,0,0.00003
161044379,161044379,,0,1,1,0,1,1,2,0.666667,0.75,0,28,0,0.00002
1144913517365145600,1144913517365145600,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
236997869,236997869,,0,0,0,0,0,0,0,0,0,0,470,0,0
1422247668567486464,1422247668567486464,,0,0,0,0,0,0,0,0,0,0,471,0,0
1243705190,1243705190,,0,1,1,0,1,1,1,1,1,0,472,0,0
3435440825,3435440825,,1,0,1,1,0,1,0,0,0,0,472,0,0
1001498423194017792,1001498423194017792,,0,1,1,0,1,1,1,1,1,0,21,0,0.000866
1314452513249275904,1314452513249275904,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
1050412943622529024,1050412943622529024,,0,0,0,0,0,0,0,0,0,0,473,0,0
935205362885627904,935205362885627904,,1,0,1,2,0,2,0,0,0,0,14,0.000101,0
1156830576592203776,1156830576592203776,,0,1,1,0,1,1,1,1,1,0,15,0,0.001469
1347215707587670016,1347215707587670016,,0,0,0,0,0,0,0,0,0,0,474,0,0
3102617019,3102617019,,0,2,2,0,2,2,1,1,1,0,21,0,0.000869
881014213,881014213,,2,0,2,2,0,2,0,0,0,0,21,0.000126,0
1146328255844245504,1146328255844245504,,0,3,3,0,4,4,2,0.8,0.875,0,17,0,0.017956
720792310,720792310,,1,0,1,2,0,2,0,0,0,0,17,0.000525,0
1231509474596265984,1231509474596265984,,0,1,1,0,1,1,1,1,1,0,475,0,0
1393680387012976640,1393680387012976640,,1,0,1,1,0,1,0,0,0,0,475,0,0
508693,508693,,0,1,1,0,1,1,1,1,1,0,476,0,0
249951516,249951516,,1,0,1,1,0,1,0,0,0,0,476,0,0
1683235070,1683235070,,0,1,1,0,1,1,1,1,1,0,14,0,0.001513
980074483,980074483,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
751414388,751414388,,1,0,1,2,0,2,0,0,0,0,15,0.000043,0
463227847,463227847,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
947539589979394048,947539589979394048,,0,1,1,0,1,1,1,1,1,0,28,0,0.000001
2152957786,2152957786,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
1010757682293366784,1010757682293366784,,0,1,1,0,1,1,1,1,1,0,25,0,0.00062
501813967,501813967,,1,0,1,2,0,2,0,0,0,0,25,0,0
2896406495,2896406495,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.00002
1255923563388952576,1255923563388952576,,0,1,1,0,1,1,1,1,1,0,477,0,0
428931682,428931682,,2,0,2,2,0,2,0,0,0,0,477,0,0
2733209785,2733209785,,0,0,0,0,0,0,0,0,0,0,478,0,0
3040616668,3040616668,,0,1,1,0,1,1,1,1,1,0,15,0,0.001469
2333704591,2333704591,,0,0,0,0,0,0,0,0,0,0,479,0,0
939484063,939484063,,0,2,2,0,2,2,1,1,1,0,21,0,0.003448
955578366,955578366,,0,1,1,0,1,1,1,1,1,0,21,0,0.000866
1396212248457236480,1396212248457236480,,0,1,1,0,1,1,1,1,1,0,14,0,0.001513
271838807,271838807,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
1147147972842524672,1147147972842524672,,0,0,0,0,0,0,0,0,0,0,480,0,0
912365491443916800,912365491443916800,,0,1,1,0,1,1,1,1,1,0,5,0,0.000243
105828688,105828688,,0,0,0,0,0,0,0,0,0,0,481,0,0
551650362,551650362,,0,1,1,0,1,1,1,1,1,0,33,0,0.00003
2763305468,2763305468,,0,0,0,0,0,0,0,0,0,0,482,0,0
1429429903200559104,1429429903200559104,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
2541809095,2541809095,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
931126637508382720,931126637508382720,,0,0,0,0,0,0,0,0,0,0,483,0,0
58205886,58205886,,0,1,1,0,1,1,1,1,1,0,28,0,0
1158280734,1158280734,,6,0,6,6,0,6,0,0,0,0,28,0.000002,0
1030403730,1030403730,,0,0,0,0,0,0,0,0,0,0,484,0,0
1433772602284257280,1433772602284257280,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
1299738680,1299738680,,0,1,1,0,1,1,1,1,1,0,18,0,0
844546704603074560,844546704603074560,,0,0,0,0,0,0,0,0,0,0,485,0,0
337282313,337282313,,0,1,1,0,1,1,1,1,1,0,57,0,0.000035
2505036552,2505036552,,0,0,0,0,0,0,0,0,0,0,486,0,0
4196804241,4196804241,,0,1,1,0,1,1,1,1,1,0,14,0,0.001513
417735272,417735272,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
288858583,288858583,,0,1,1,0,1,1,1,1,1,0,28,0,0.00005
1002172878,1002172878,,0,1,1,0,1,1,1,1,1,0,28,0,0.000002
1390039296132927488,1390039296132927488,,0,1,1,0,1,1,1,1,1,0,15,0,0.00029
45392303,45392303,,0,1,1,0,1,1,1,1,1,0,487,0,0
1383472028317982720,1383472028317982720,,1,0,1,1,0,1,0,0,0,0,487,0,0
714226829071151104,714226829071151104,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
1322549988,1322549988,,0,0,0,0,0,0,0,0,0,0,488,0,0
1164594086722068480,1164594086722068480,,0,1,1,0,1,1,1,1,1,0,15,0,0.00039
1524554196,1524554196,,0,1,1,0,1,1,1,1,1,0,14,0,0.001513
15930944,15930944,,1,0,1,1,0,1,0,0,0,0,15,0,0
821281247842410496,821281247842410496,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
414722911,414722911,,1,0,1,1,0,1,0,0,0,0,57,0,0
2462209320,2462209320,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
752943641585418240,752943641585418240,,0,1,1,0,1,1,1,1,1,0,28,0,0
592269529,592269529,,1,0,1,1,0,1,0,0,0,0,13,0,0
1058145858,1058145858,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
429231339,429231339,,0,0,0,0,0,0,0,0,0,0,489,0,0
257511513,257511513,,0,1,1,0,1,1,2,0.666667,0.75,0,28,0,0.00002
1421451388488462336,1421451388488462336,,0,1,1,0,1,1,2,0.666667,0.75,0,33,0,0
1055356981,1055356981,,0,1,1,0,1,1,2,0.666667,0.75,0,28,0,0.00002
735183717518299136,735183717518299136,,0,2,2,0,2,2,1,1,1,0,13,0,0.000045
2157554042,2157554042,,0,1,1,0,1,1,1,1,1,0,28,0,0
472040005,472040005,,0,0,0,0,0,0,0,0,0,0,490,0,0
1095418857689358336,1095418857689358336,,0,0,0,0,0,0,0,0,0,0,491,0,0
1372827705142611968,1372827705142611968,,0,1,1,0,1,1,1,1,1,0,492,0,0
68349483,68349483,,1,0,1,1,0,1,0,0,0,0,492,0,0
3385040056,3385040056,,0,1,1,0,1,1,1,1,1,0,493,0,0
874933332903174144,874933332903174144,,1,0,1,1,0,1,0,0,0,0,493,0,0
1001997313,1001997313,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
208204460,208204460,,0,2,2,0,3,3,3,0.529412,0.592593,0,9,0,0.000001
987756923129876480,987756923129876480,,1,0,1,1,0,1,0,0,0,0,9,0,0
383116512,383116512,,5,0,5,5,0,5,0,0,0,0,33,0.000001,0
1894270790,1894270790,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
1325284806536671232,1325284806536671232,,0,1,1,0,1,1,3,0.5,0.611111,0,15,0,0.000019
1595843437,1595843437,,0,1,1,0,1,1,1,1,1,0,21,0,0.000866
1070045085784518656,1070045085784518656,,0,1,1,0,1,1,1,1,1,0,28,0,0
1562770316,1562770316,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
3299563144,3299563144,,0,1,1,0,1,1,1,1,1,0,494,0,0
248176574,248176574,,1,0,1,1,0,1,0,0,0,0,494,0,0
1436221163819110400,1436221163819110400,,0,1,1,0,1,1,2,0.666667,0.75,0,28,0,0.00002
232572012,232572012,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
429628157,429628157,,0,1,1,0,1,1,1,1,1,0,495,0,0
710238049213550592,710238049213550592,,1,0,1,1,0,1,0,0,0,0,495,0,0
2464793882,2464793882,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
3310167993,3310167993,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
193683700,193683700,,0,0,0,0,0,0,0,0,0,0,496,0,0
419760997,419760997,,0,2,2,0,2,2,4,0.45,0.50463,0,28,0,0.000004
517644767,517644767,,0,1,1,0,1,1,1,1,1,0,21,0,0.000866
3342960040,3342960040,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
3058264727,3058264727,,0,1,1,0,1,1,1,1,1,0,21,0,0.000866
723993776008605696,723993776008605696,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
404961989,404961989,,0,1,1,0,1,1,2,0.666667,0.75,0,28,0,0.00002
1702809366,1702809366,,0,1,1,0,2,2,3,0.461538,0.527778,0,110,0,0.000024
1163643518,1163643518,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
390642582,390642582,,0,1,1,0,1,1,1,1,1,0,28,0,0.00005
84193474,84193474,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
476224626,476224626,,0,1,1,0,1,1,3,0.5,0.611111,0,28,0,0
1858471,1858471,,0,0,0,0,0,0,0,0,0,0,497,0,0
1389253472571297792,1389253472571297792,,0,1,1,0,1,1,3,0.5,0.583333,0,206,0,0.000018
480612566,480612566,,0,0,0,0,0,0,0,0,0,0,498,0,0
1421851278125187072,1421851278125187072,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
1965068672,1965068672,,0,0,0,0,0,0,0,0,0,0,499,0,0
1012387924745359360,1012387924745359360,,0,1,1,0,1,1,1,1,1,0,451,0,0
917084680435982336,917084680435982336,,0,1,1,0,1,1,1,1,1,0,28,0,0
479458968,479458968,,0,0,0,0,0,0,0,0,0,0,500,0,0
1387283916,1387283916,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
1006873192374382592,1006873192374382592,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
1433773018547953664,1433773018547953664,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
1435279781579395072,1435279781579395072,,0,1,1,0,1,1,1,1,1,0,5,0,0.000062
816809660162379776,816809660162379776,,0,1,1,0,1,1,2,0.666667,0.75,0,15,0,0.000074
1334549815276003328,1334549815276003328,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
1347014251307790336,1347014251307790336,,0,1,1,0,1,1,1,1,1,0,28,0,0.000001
1238820601491533824,1238820601491533824,,0,1,1,0,1,1,1,1,1,0,28,0,0
4495223841,4495223841,,0,0,0,0,0,0,0,0,0,0,501,0,0
974579030,974579030,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
3128007835,3128007835,,0,1,1,0,1,1,1,1,1,0,15,0,0.00039
304638309,304638309,,0,1,1,0,1,1,1,1,1,0,18,0,0
1092371488483827712,1092371488483827712,,0,1,1,0,1,1,1,1,1,0,14,0,0.001513
236335841,236335841,,0,2,2,0,2,2,1,1,1,0,28,0,0.000002
15101541,15101541,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
1361708719751454720,1361708719751454720,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
268894777,268894777,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
10405152,10405152,,0,1,1,0,1,1,1,1,1,0,28,0,0.000002
3038933044,3038933044,,0,3,3,0,3,3,2,0.8,0.875,0,21,0,0.022235
3070700175,3070700175,,0,1,1,0,1,1,1,1,1,0,21,0,0.000866
1302258518221828096,1302258518221828096,,0,1,1,0,1,1,1,1,1,0,502,0,0
1144950428087586816,1144950428087586816,,1,0,1,1,0,1,0,0,0,0,502,0,0
40767208,40767208,,0,1,1,0,1,1,1,1,1,0,14,0,0
2870351313,2870351313,,0,1,1,0,1,1,1,1,1,0,419,0,0
956555279549779968,956555279549779968,,0,0,0,0,0,0,0,0,0,0,503,0,0
1362134733271007232,1362134733271007232,,1,1,2,1,1,2,1,1,1,0,28,0,0.000001
438258080,438258080,,0,1,1,0,1,1,1,1,1,0,28,0,0
423578119,423578119,,0,0,0,0,0,0,0,0,0,0,504,0,0
2958168039,2958168039,,0,1,1,0,1,1,1,1,1,0,28,0,0
419421043,419421043,,0,0,0,0,0,0,0,0,0,0,505,0,0
495127481,495127481,,0,1,1,0,1,1,1,1,1,0,28,0,0.000002
43496528,43496528,,0,0,0,0,0,0,0,0,0,0,506,0,0
2726112076,2726112076,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
57877333,57877333,,0,1,1,0,1,1,1,1,1,0,507,0,0
1117398493247754240,1117398493247754240,,1,0,1,1,0,1,0,0,0,0,507,0,0
719107989114892288,719107989114892288,,0,0,0,0,0,0,0,0,0,0,508,0,0
1334136312832684032,1334136312832684032,,0,0,0,0,0,0,0,0,0,0,509,0,0
94347187,94347187,,0,0,0,0,0,0,0,0,0,0,510,0,0
1427675925823504384,1427675925823504384,,0,0,0,0,0,0,0,0,0,0,511,0,0
1095816971185258496,1095816971185258496,,0,1,1,0,1,1,1,1,1,0,15,0,0.001469
20205982,20205982,,0,0,0,0,0,0,0,0,0,0,512,0,0
1284443441179631616,1284443441179631616,,0,0,0,0,0,0,0,0,0,0,513,0,0
472287812,472287812,,0,0,0,0,0,0,0,0,0,0,514,0,0
4252136927,4252136927,,0,1,1,0,1,1,2,0.666667,0.75,0,33,0,0
2629250986,2629250986,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
1404095153095200768,1404095153095200768,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
402834496,402834496,,0,0,0,0,0,0,0,0,0,0,515,0,0
437635996,437635996,,0,1,1,0,1,1,1,1,1,0,57,0,0
83684008,83684008,,0,0,0,0,0,0,0,0,0,0,516,0,0
746108643792257024,746108643792257024,,0,0,0,0,0,0,0,0,0,0,517,0,0
463168228,463168228,,0,1,1,0,2,2,2,0.666667,0.75,0,18,0,0.000001
1101446990,1101446990,,0,0,0,0,0,0,0,0,0,0,518,0,0
70353394,70353394,,0,0,0,0,0,0,0,0,0,0,519,0,0
984398831960907776,984398831960907776,,0,1,1,0,1,1,2,0.666667,0.75,0,33,0,0
1130420497,1130420497,,0,1,1,0,1,1,1,1,1,0,28,0,0
1324264786381647872,1324264786381647872,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
1405122721156108288,1405122721156108288,,0,0,0,0,0,0,0,0,0,0,520,0,0
1540767944,1540767944,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
1396780739367165952,1396780739367165952,,0,1,1,0,1,1,1,1,1,0,25,0,0.00062
1449279928030187520,1449279928030187520,,0,0,0,0,0,0,0,0,0,0,521,0,0
52091507,52091507,,0,0,0,0,0,0,0,0,0,0,522,0,0
70054648,70054648,,0,1,1,0,1,1,1,1,1,0,523,0,0
156198228,156198228,,2,0,2,2,0,2,0,0,0,0,523,0,0
510595074,510595074,,0,0,0,0,0,0,0,0,0,0,524,0,0
868541922,868541922,,0,0,0,0,0,0,0,0,0,0,525,0,0
1192449294667853824,1192449294667853824,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
1255136037044539392,1255136037044539392,,0,0,0,0,0,0,0,0,0,0,526,0,0
1248365893681283072,1248365893681283072,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
3170191802,3170191802,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
53043058,53043058,,0,1,1,0,1,1,1,1,1,0,28,0,0.00005
2848388597,2848388597,,0,1,1,0,1,1,1,1,1,0,33,0,0.00003
1372078580,1372078580,,0,1,1,0,1,1,1,1,1,0,28,0,0.00005
762446357776838656,762446357776838656,,0,0,0,0,0,0,0,0,0,0,527,0,0
143079781,143079781,,0,3,3,0,5,5,2,0.8,0.875,0,28,0,0
22038676,22038676,,1,0,1,2,0,2,0,0,0,0,28,0,0
303455815,303455815,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
2328829536,2328829536,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
941817729648156672,941817729648156672,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
179496198,179496198,,0,1,1,0,1,1,1,1,1,0,15,0,0.001469
484283827,484283827,,0,1,1,0,1,1,1,1,1,0,57,0,0.000035
1429797346678874112,1429797346678874112,,0,0,0,0,0,0,0,0,0,0,528,0,0
532551857,532551857,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
865640086708211712,865640086708211712,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
489337776,489337776,,0,1,1,0,1,1,1,1,1,0,14,0,0.001513
959149004851417088,959149004851417088,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
1330939518577504256,1330939518577504256,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
1216148624243118080,1216148624243118080,,0,1,1,0,1,1,1,1,1,0,529,0,0
1039806678672322560,1039806678672322560,,1,0,1,1,0,1,0,0,0,0,529,0,0
829488521454952448,829488521454952448,,0,0,0,0,0,0,0,0,0,0,530,0,0
950051781014360064,950051781014360064,,0,1,1,0,1,1,1,1,1,0,57,0,0.000035
2737028641,2737028641,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
1270909994,1270909994,,0,0,0,0,0,0,0,0,0,0,531,0,0
3086538692,3086538692,,0,1,1,0,1,1,1,1,1,0,28,0,0
893436086,893436086,,0,1,1,0,1,1,1,1,1,0,15,0,0.001469
255552313,255552313,,0,1,1,0,1,1,1,1,1,0,28,0,0.000001
840812828965666816,840812828965666816,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
1422480159110803456,1422480159110803456,,0,0,0,0,0,0,0,0,0,0,532,0,0
1407641573752545280,1407641573752545280,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
1118030533219508224,1118030533219508224,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
1007028370377531392,1007028370377531392,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
1076779266619121664,1076779266619121664,,0,1,1,0,1,1,1,1,1,0,21,0,0.000866
879083139808800768,879083139808800768,,0,0,0,0,0,0,0,0,0,0,533,0,0
631810976,631810976,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
1252591576402071552,1252591576402071552,,1,0,1,2,0,2,0,0,0,0,33,0,0
1196394905196777472,1196394905196777472,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
2396451839,2396451839,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
1318163231303663616,1318163231303663616,,0,1,1,0,1,1,2,0.666667,0.75,0,33,0,0
3047041918,3047041918,,0,1,1,0,1,1,1,1,1,0,25,0,0.00062
727093983273488384,727093983273488384,,0,1,1,0,1,1,1,1,1,0,18,0,0
744453072601161728,744453072601161728,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
577353643,577353643,,0,1,1,0,1,1,1,1,1,0,28,0,0.00005
1011603156,1011603156,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
3333764236,3333764236,,0,1,1,0,1,1,1,1,1,0,57,0,0.000035
33160759,33160759,,0,0,0,0,0,0,0,0,0,0,534,0,0
902154767899774976,902154767899774976,,0,0,0,0,0,0,0,0,0,0,535,0,0
1584078793,1584078793,,0,0,0,0,0,0,0,0,0,0,536,0,0
1255589249472135168,1255589249472135168,,0,1,1,0,1,1,1,1,1,0,15,0,0.001469
781030906278604800,781030906278604800,,0,1,1,0,1,1,1,1,1,0,28,0,0.00005
1366060074146406400,1366060074146406400,,0,1,1,0,1,1,1,1,1,0,15,0,0.001469
102803468,102803468,,0,1,1,0,1,1,4,0.37931,0.431818,0,9,0,0.000021
213616021,213616021,,0,1,1,0,1,1,1,1,1,0,57,0,0.000035
1249684227064508416,1249684227064508416,,0,1,1,0,1,1,1,1,1,0,15,0,0.00039
1139149651532242944,1139149651532242944,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
2679522658,2679522658,,0,1,1,0,1,1,1,1,1,0,57,0,0.000035
1245622704973070336,1245622704973070336,,0,1,1,0,1,1,1,1,1,0,15,0,0.00029
435737042,435737042,,0,1,1,0,1,1,1,1,1,0,5,0,0.000243
1431549373175975936,1431549373175975936,,0,1,1,0,1,1,1,1,1,0,14,0,0.001513
1311584865469562880,1311584865469562880,,0,1,1,0,1,1,1,1,1,0,37,0,0.003445
897184830517121024,897184830517121024,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
2351913283,2351913283,,0,1,1,0,1,1,1,1,1,0,57,0,0.000035
1390041524285607936,1390041524285607936,,0,0,0,0,0,0,0,0,0,0,537,0,0
2570243375,2570243375,,0,0,0,0,0,0,0,0,0,0,538,0,0
1444073532007370752,1444073532007370752,,0,1,1,0,1,1,1,1,1,0,18,0,0
1175813450641170432,1175813450641170432,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
434256379,434256379,,0,0,0,0,0,0,0,0,0,0,539,0,0
277614098,277614098,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
1275369751439724544,1275369751439724544,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
37619931,37619931,,0,0,0,0,0,0,0,0,0,0,540,0,0
447874305,447874305,,0,1,1,0,1,1,1,1,1,0,15,0,0.001469
1045798680584966144,1045798680584966144,,0,0,0,0,0,0,0,0,0,0,541,0,0
4903019061,4903019061,,0,1,1,0,1,1,1,1,1,0,15,0,0.001469
1350749843145322496,1350749843145322496,,0,1,1,0,1,1,2,0.666667,0.75,0,13,0,0.017924
1702836590,1702836590,,0,0,0,0,0,0,0,0,0,0,542,0,0
2262040708,2262040708,,1,0,1,1,0,1,0,0,0,0,28,0,0
1441398930244243456,1441398930244243456,,0,1,1,0,1,1,1,1,1,0,25,0,0.00062
803371786993893376,803371786993893376,,1,0,1,1,0,1,0,0,0,0,13,0,0
1961227394,1961227394,,0,1,1,0,1,1,1,1,1,0,25,0,0.00062
2757403396,2757403396,,0,1,1,0,1,1,1,1,1,0,18,0,0
403629848,403629848,,0,1,1,0,1,1,1,1,1,0,15,0,0.001469
1445322068187299840,1445322068187299840,,0,0,0,0,0,0,0,0,0,0,543,0,0
525196431,525196431,,0,1,1,0,1,1,1,1,1,0,15,0,0.001469
3428127569,3428127569,,0,1,1,0,1,1,3,0.461538,0.527778,0,110,0,0.000024
1070392579,1070392579,,0,1,1,0,1,1,1,1,1,0,17,0,0.000054
